familyid,memberid,status,timestamp,original_member
36763266,167363878,Removed,2025-07-06T05:41:02.489675,167364056
36763266,167364056,Removed,2025-07-06T05:41:13.449798,167364237
36763266,167364237,Removed,2025-07-06T05:41:20.106962,167364481
36763266,167364481,Removed,2025-07-06T05:41:23.754895,167364383
36763266,167364383,Removed,2025-07-06T05:41:27.052504,167364481
36763385,167364426,Removed,2025-07-06T05:41:30.185435,167364308
36763385,167364308,Removed,2025-07-06T05:41:33.287419,167364098
36763385,167364098,Removed,2025-07-06T05:41:36.484001,167364202
36763385,167364202,Removed,2025-07-06T05:41:39.635217,167364098
36763435,167364321,Removed,2025-07-06T05:41:43.482976,167364496
36763435,167364496,Removed,2025-07-06T05:41:48.784327,167364412
36763435,167364412,Removed,2025-07-06T05:41:53.256191,167364496
36763521,167364816,Removed,2025-07-06T05:41:57.070539,167364986
36763521,167364986,Removed,2025-07-06T05:42:00.489121,167365143
36763521,167365143,Removed,2025-07-06T05:42:03.934216,167365291
36763521,167365291,Removed,2025-07-06T05:42:08.258512,167365143
36763574,167397225,Removed,2025-07-06T05:42:11.637177,167397384
36763574,167397384,Removed,2025-07-06T05:42:14.903204,167397604
36763574,167397604,Removed,2025-07-06T05:42:18.585995,167398335
36763574,167398335,Removed,2025-07-06T05:42:22.129783,167397604
36763618,167366385,Removed,2025-07-06T05:42:25.221554,167366563
36763618,167366563,Removed,2025-07-06T05:42:28.753620,167366973
36763618,167366973,Removed,2025-07-06T05:42:32.502650,167367365
36763618,167367365,Removed,2025-07-06T05:42:35.969226,167367518
36763618,167367518,Removed,2025-07-06T05:42:40.120593,167367365
36763865,167367289,Removed,2025-07-06T05:42:43.809076,167367486
36763865,167367486,Removed,2025-07-06T05:42:47.327629,167367399
36763865,167367399,Removed,2025-07-06T05:42:50.678567,167367638
36763865,167367638,Removed,2025-07-06T05:42:54.105381,167367803
36763865,167367803,Removed,2025-07-06T05:42:57.317504,167367906
36763865,167367906,Removed,2025-07-06T05:43:00.418552,167368056
36763865,167368056,Removed,2025-07-06T05:43:04.556869,167367906
36763872,167367442,Removed,2025-07-06T05:43:07.896357,167367076
36763872,167367076,Removed,2025-07-06T05:43:11.127542,167367252
36763872,167367252,Removed,2025-07-06T05:43:14.595279,167366735
36763872,167366735,Removed,2025-07-06T05:43:20.766164,167366912
36763872,167366912,Removed,2025-07-06T05:43:24.248446,167367597
36763872,167367597,Removed,2025-07-06T05:43:28.587631,167366912
36764175,167372511,Removed,2025-07-06T05:43:32.554966,167372689
36764175,167372689,Removed,2025-07-06T05:43:37.534874,167372879
36764175,167372879,Removed,2025-07-06T05:43:40.921563,167372689
36764399,167369293,Removed,2025-07-06T05:43:44.531332,167369570
36764399,167369570,Removed,2025-07-06T05:43:47.880913,167369697
36764399,167369697,Removed,2025-07-06T05:43:51.703263,167369836
36764399,167369836,Removed,2025-07-06T05:43:58.067639,167369938
36764399,167369938,Removed,2025-07-06T05:44:02.569294,167370051
36764399,167370051,Removed,2025-07-06T05:44:06.356693,167370166
36764399,167370166,Removed,2025-07-06T05:44:09.767071,167370290
36764399,167370290,Removed,2025-07-06T05:44:13.058904,167370166
36764724,167371028,Removed,2025-07-06T05:44:19.144117,167371228
36764724,167371228,Removed,2025-07-06T05:44:23.394819,167371028
36765171,167373098,Removed,2025-07-06T05:44:26.523072,167373209
36765171,167373209,Removed,2025-07-06T05:44:29.581836,167373343
36765171,167373343,Removed,2025-07-06T05:44:32.966462,167373605
36765171,167373605,Removed,2025-07-06T05:44:37.674240,167373733
36765171,167373733,Removed,2025-07-06T05:44:40.734521,167373605
36765209,167373941,Removed,2025-07-06T05:44:44.401599,167374081
36765209,167374081,Removed,2025-07-06T05:44:47.759830,167374249
36765209,167374249,Removed,2025-07-06T05:44:51.149191,167374504
36765209,167374504,Removed,2025-07-06T05:44:54.200178,167374249
36765276,167374602,Removed,2025-07-06T05:44:57.560546,167374840
36765276,167374840,Removed,2025-07-06T05:45:01.021968,167374991
36765276,167374991,Removed,2025-07-06T05:45:04.433216,167374390
36765276,167374390,Removed,2025-07-06T05:45:08.082432,167375158
36765276,167375158,Removed,2025-07-06T05:45:11.398528,167374390
36765566,167375249,Removed,2025-07-06T05:45:14.665555,167375375
36765566,167375375,Removed,2025-07-06T05:45:18.181832,167375493
36765566,167375493,Removed,2025-07-06T05:45:25.853447,167374994
36765566,167374994,Removed,2025-07-06T05:45:29.127337,167375109
36765566,167375109,Removed,2025-07-06T05:45:32.360334,167374994
36765717,167375924,Removed,2025-07-06T05:45:35.218392,167376034
36765717,167376034,Removed,2025-07-06T05:45:38.052963,167376383
36765717,167376383,Removed,2025-07-06T05:45:41.034295,167376273
36765717,167376273,Removed,2025-07-06T05:45:44.275998,167376383
36765767,167376298,Removed,2025-07-06T05:45:47.375292,167376477
36765767,167376477,Removed,2025-07-06T05:45:50.608216,167376614
36765767,167376614,Removed,2025-07-06T05:45:53.700071,167376063
36765767,167376063,Removed,2025-07-06T05:45:57.486001,167376614
36765948,167377107,Removed,2025-07-06T05:46:02.257594,167377217
36765948,167377217,Removed,2025-07-06T05:46:05.398768,167377310
36765948,167377310,Removed,2025-07-06T05:46:08.583405,167377465
36765948,167377465,Removed,2025-07-06T05:46:13.080984,167377552
36765948,167377552,Removed,2025-07-06T05:46:16.756304,167377648
36765948,167377648,Removed,2025-07-06T05:46:20.651479,167377923
36765948,167377923,Removed,2025-07-06T05:46:26.782104,167378203
36765948,167378203,Removed,2025-07-06T05:46:30.094932,167377778
36765948,167377778,Removed,2025-07-06T05:46:33.444487,167378203
36765952,167377689,Removed,2025-07-06T05:46:36.677077,167377177
36765952,167377177,Removed,2025-07-06T05:46:40.247260,167377383
36765952,167377383,Removed,2025-07-06T05:46:43.615555,167377581
36765952,167377581,Removed,2025-07-06T05:46:47.043714,167377297
36765952,167377297,Removed,2025-07-06T05:46:51.088011,167376899
36765952,167376899,Removed,2025-07-06T05:46:54.795738,167377297
36765978,167377341,Removed,2025-07-06T05:46:58.131708,167377138
36765978,167377138,Removed,2025-07-06T05:47:01.329939,167377619
36765978,167377619,Removed,2025-07-06T05:47:04.378448,167377872
36765978,167377872,Removed,2025-07-06T05:47:09.295915,167377619
36766265,167378580,Removed,2025-07-06T05:47:15.548117,167378739
36766265,167378739,Removed,2025-07-06T05:47:20.358828,167378870
36766265,167378870,Removed,2025-07-06T05:47:24.732445,167379022
36766265,167379022,Removed,2025-07-06T05:47:28.956433,167378870
36766363,167379069,Removed,2025-07-06T05:47:33.036669,167379165
36766363,167379165,Removed,2025-07-06T05:47:36.267208,167378983
36766363,167378983,Removed,2025-07-06T05:47:39.330979,167379258
36766363,167379258,Removed,2025-07-06T05:47:42.261676,167379362
36766363,167379362,Removed,2025-07-06T05:47:46.797306,167379258
36766451,167379373,Removed,2025-07-06T05:47:51.879783,167379470
36766451,167379470,Removed,2025-07-06T05:47:55.466152,167379264
36766451,167379264,Removed,2025-07-06T05:47:58.939409,167379575
36766451,167379575,Removed,2025-07-06T05:48:03.243162,167379665
36766451,167379665,Removed,2025-07-06T05:48:06.740703,167379177
36766451,167379177,Removed,2025-07-06T05:48:11.142949,167379665
36766538,167379695,Removed,2025-07-06T05:48:15.625460,167379855
36766538,167379855,Removed,2025-07-06T05:48:21.091954,167380017
36766538,167380017,Removed,2025-07-06T05:48:24.959291,167379535
36766538,167379535,Removed,2025-07-06T05:48:28.538852,167380017
36766663,167380304,Removed,2025-07-06T05:48:31.711991,167380384
36766663,167380384,Removed,2025-07-06T05:48:35.220042,167380304
36766752,167380687,Removed,2025-07-06T05:48:38.941071,167380794
36766752,167380794,Removed,2025-07-06T05:48:42.229851,167380888
36766752,167380888,Removed,2025-07-06T05:48:45.520607,167380984
36766752,167380984,Removed,2025-07-06T05:48:49.442778,167380888
36766755,167381032,Removed,2025-07-06T05:48:54.297186,167380893
36766755,167380893,Removed,2025-07-06T05:49:07.272053,167380743
36766755,167380743,Removed,2025-07-06T05:49:11.957761,167380893
36766957,167381568,Removed,2025-07-06T05:49:17.094359,167381681
36766957,167381681,Removed,2025-07-06T05:49:23.504882,167381788
36766957,167381788,Removed,2025-07-06T05:49:26.977157,167381915
36766957,167381915,Removed,2025-07-06T05:49:30.211799,167381788
36767217,167383658,Removed,2025-07-06T05:49:33.884304,167384113
36767217,167384113,Removed,2025-07-06T05:49:37.221312,167383658
36767475,167384523,Removed,2025-07-06T05:49:40.755108,167384799
36767475,167384799,Removed,2025-07-06T05:49:44.504390,167385373
36767475,167385373,Removed,2025-07-06T05:49:48.233362,167385475
36767475,167385475,Removed,2025-07-06T05:49:51.762451,167385069
36767475,167385069,Removed,2025-07-06T05:49:56.061630,167385227
36767475,167385227,Removed,2025-07-06T05:50:05.745086,167384650
36767475,167384650,Removed,2025-07-06T05:50:13.890680,167385227
36767523,167385325,Removed,2025-07-06T05:50:18.856055,167385046
36767523,167385046,Removed,2025-07-06T05:50:21.978918,167384640
36767523,167384640,Removed,2025-07-06T05:50:24.860809,167385046
36769014,167391712,Removed,2025-07-06T05:50:29.418794,167391883
36769014,167391883,Removed,2025-07-06T05:50:33.026320,167392083
36769014,167392083,Removed,2025-07-06T05:50:36.429197,167392275
36769014,167392275,Removed,2025-07-06T05:50:39.821786,167392474
36769014,167392474,Removed,2025-07-06T05:50:42.993706,167392628
36769014,167392628,Removed,2025-07-06T05:50:46.215432,167392474
36769028,167392008,Removed,2025-07-06T05:50:49.330648,167391882
36769028,167391882,Removed,2025-07-06T05:50:52.810316,167392008
36769187,167394995,Removed,2025-07-06T05:50:56.988686,167395130
36769187,167395130,Removed,2025-07-06T05:51:00.433953,167395328
36769187,167395328,Removed,2025-07-06T05:51:03.576461,167395506
36769187,167395506,Removed,2025-07-06T05:51:07.526020,167395632
36769187,167395632,Removed,2025-07-06T05:51:10.464602,167395506
36769240,167395899,Removed,2025-07-06T05:51:14.640645,167395591
36769240,167395591,Removed,2025-07-06T05:51:18.808759,167393665
36769240,167393665,Removed,2025-07-06T05:51:22.520281,167394141
36769240,167394141,Removed,2025-07-06T05:51:25.519838,167394460
36769240,167394460,Removed,2025-07-06T05:51:28.810459,167394723
36769240,167394723,Removed,2025-07-06T05:51:31.657961,167393166
36769240,167393166,Removed,2025-07-06T05:51:35.298202,167394723
36770068,167399123,Removed,2025-07-06T05:51:39.308840,167399219
36770068,167399219,Removed,2025-07-06T05:51:43.218824,167399341
36770068,167399341,Removed,2025-07-06T05:51:47.594271,167398781
36770068,167398781,Removed,2025-07-06T05:51:56.364077,167398877
36770068,167398877,Removed,2025-07-06T05:51:59.992288,167398971
36770068,167398971,Removed,2025-07-06T05:52:03.604306,167398877
36770340,167399686,Removed,2025-07-06T05:52:07.067094,167399757
36770340,167399757,Removed,2025-07-06T05:52:10.250592,167399558
36770340,167399558,Removed,2025-07-06T05:52:13.336560,167399757
36770427,167399475,Removed,2025-07-06T05:52:16.636922,167399350
36770427,167399350,Removed,2025-07-06T05:52:19.523726,167399223
36770427,167399223,Removed,2025-07-06T05:52:22.910227,167399054
36770427,167399054,Removed,2025-07-06T05:52:30.812361,167399861
36770427,167399861,Removed,2025-07-06T05:52:34.813423,167399685
36770427,167399685,Removed,2025-07-06T05:52:38.073804,167399861
36770602,167400226,Removed,2025-07-06T05:52:41.605005,167400344
36770602,167400344,Removed,2025-07-06T05:52:45.935041,167400480
36770602,167400480,Removed,2025-07-06T05:52:49.923110,167400602
36770602,167400602,Removed,2025-07-06T05:52:53.056646,167401795
36770602,167401795,Removed,2025-07-06T05:52:56.722712,167400602
36770618,167402054,Removed,2025-07-06T05:53:01.064400,167402232
