familyid,memberid,status,timestamp,original_member
34593922,159988420,Removed,2025-06-23T23:43:07.006118,159988484
34593922,159988484,Removed,2025-06-23T23:43:26.065023,159988550
34593922,159988550,Removed,2025-06-23T23:43:41.365385,159988484
34594020,159988811,Removed,2025-06-23T23:43:57.591964,159988907
34594020,159988907,Removed,2025-06-23T23:44:12.812957,159989008
34594020,159989008,Removed,2025-06-23T23:44:27.855169,159988907
34594152,159989208,Removed,2025-06-23T23:44:46.044161,159989294
34594152,159989294,Removed,2025-06-23T23:44:59.109578,159989208
34594350,159990022,Removed,2025-06-23T23:45:12.998447,159990113
34594350,159990113,Removed,2025-06-23T23:45:29.100980,159990194
34594350,159990194,Removed,2025-06-23T23:45:42.568707,159990264
34594350,159990264,Removed,2025-06-23T23:45:56.184991,159990194
34594760,159991742,Removed,2025-06-23T23:46:11.157472,159991837
34594760,159991837,Removed,2025-06-23T23:46:24.391169,159991964
34594760,159991964,Removed,2025-06-23T23:46:37.260720,159992076
34594760,159992076,Removed,2025-06-23T23:46:53.349094,159991964
34594906,159992303,Removed,2025-06-23T23:47:08.037542,159992395
34594906,159992395,Removed,2025-06-23T23:47:22.087581,159992471
34594906,159992471,Removed,2025-06-23T23:47:36.342897,159992574
34594906,159992574,Removed,2025-06-23T23:47:51.051006,159992653
34594906,159992653,Removed,2025-06-23T23:48:07.015428,159992750
34594906,159992750,Removed,2025-06-23T23:48:24.989823,159992653
34595434,159994644,Removed,2025-06-23T23:48:40.541356,159994780
34595434,159994780,Removed,2025-06-23T23:49:14.392130,159995301
34595434,159995301,Removed,2025-06-23T23:49:29.871791,159995450
34595434,159995450,Removed,2025-06-23T23:49:44.134385,159995596
34595434,159995596,Removed,2025-06-23T23:50:00.274927,159995694
34595434,159995694,Removed,2025-06-23T23:50:15.271175,159995596
34595734,159996073,Removed,2025-06-23T23:50:30.005989,159996227
34595734,159996227,Removed,2025-06-23T23:50:44.369053,159996334
34595734,159996334,Removed,2025-06-23T23:50:59.456206,159996441
34595734,159996441,Removed,2025-06-23T23:51:14.086647,159996554
34595734,159996554,Removed,2025-06-23T23:51:27.782386,159996660
34595734,159996660,Removed,2025-06-23T23:51:41.830330,181486418
34595734,181486418,Removed,2025-06-23T23:51:56.048514,181486431
34595734,181486431,Removed,2025-06-23T23:52:09.782875,181486418
34652794,160222701,Removed,2025-06-23T23:52:27.649157,160222972
34652794,160222972,Removed,2025-06-23T23:52:46.487721,160222701
34652973,160223311,Removed,2025-06-23T23:53:00.683495,160223588
34652973,160223588,Removed,2025-06-23T23:53:14.020131,160223311
34653282,160224348,Removed,2025-06-23T23:53:29.143305,160224582
34653282,160224582,Removed,2025-06-23T23:53:42.778479,160224816
34653282,160224816,Removed,2025-06-23T23:53:58.196459,160224582
34653801,160226163,Removed,2025-06-23T23:54:14.759247,160226305
34653801,160226305,Removed,2025-06-23T23:54:29.633330,160226163
34655222,160231927,Removed,2025-06-23T23:54:45.612208,160232178
34655222,160232178,Removed,2025-06-23T23:54:59.953156,301134218
