familyid,memberid,status,timestamp,original_member
35255552,162432874,Removed,2025-06-24T03:00:35.536543,162432946
35255552,162432946,Removed,2025-06-24T03:00:48.707100,162433038
35255552,162433038,Removed,2025-06-24T03:01:04.382587,162433171
35255552,162433171,Removed,2025-06-24T03:01:18.728812,162433259
35255552,162433259,Removed,2025-06-24T03:01:33.353845,162433343
35255552,162433343,Removed,2025-06-24T03:01:47.123642,162433479
35255552,162433479,Removed,2025-06-24T03:02:30.984305,162433848
35255552,162433848,Removed,2025-06-24T03:02:53.037288,162433951
35255552,162433951,Removed,2025-06-24T03:03:06.881846,162434123
35255552,162434123,Removed,2025-06-24T03:03:20.747315,162433951
35255936,162434326,Removed,2025-06-24T03:03:35.630718,162434633
35255936,162434633,Removed,2025-06-24T03:03:50.258469,162434845
35255936,162434845,Removed,2025-06-24T03:04:05.188338,162434916
35255936,162434916,Removed,2025-06-24T03:04:19.526186,162435716
35255936,162435716,Removed,2025-06-24T03:04:34.360813,162434916
35256777,162435953,Removed,2025-06-24T03:04:53.874777,162436056
35256777,162436056,Removed,2025-06-24T03:05:42.931481,162436466
35256777,162436466,Removed,2025-06-24T03:05:56.931493,162436056
35256797,162436478,Removed,2025-06-24T03:06:11.228764,162436063
35256797,162436063,Removed,2025-06-24T03:06:24.395397,162436140
35256797,162436140,Removed,2025-06-24T03:06:39.439992,162436241
35256797,162436241,Removed,2025-06-24T03:06:53.937081,162436410
35256797,162436410,Removed,2025-06-24T03:07:07.378940,162436241
35257121,162437127,Removed,2025-06-24T03:07:21.488829,162437154
35257121,162437154,Removed,2025-06-24T03:07:34.826959,162437127
35257440,162438126,Removed,2025-06-24T03:07:49.047874,162438241
35257440,162438241,Removed,2025-06-24T03:08:03.408286,162438126
35257505,162438164,Removed,2025-06-24T03:08:16.744224,162438235
35257505,162438235,Removed,2025-06-24T03:08:29.876266,162438098
35257505,162438098,Removed,2025-06-24T03:08:44.275444,162438123
35257505,162438123,Removed,2025-06-24T03:09:52.367065,162438098
35258560,162439818,Removed,2025-06-24T03:10:08.025972,162439890
35258560,162439890,Removed,2025-06-24T03:10:22.123553,162440017
35258560,162440017,Removed,2025-06-24T03:10:36.668324,162440097
35258560,162440097,Removed,2025-06-24T03:10:51.513886,162440017
35258624,162440129,Removed,2025-06-24T03:11:07.509841,162440240
35258624,162440240,Removed,2025-06-24T03:11:22.395559,162440333
35258624,162440333,Removed,2025-06-24T03:12:23.714150,162440502
35258624,162440502,Removed,2025-06-24T03:12:37.054540,162440587
35258624,162440587,Removed,2025-06-24T03:12:50.846058,162440421
35258624,162440421,Removed,2025-06-24T03:13:04.565029,162440587
35258657,162440501,Removed,2025-06-24T03:13:18.563291,162440595
35258657,162440595,Removed,2025-06-24T03:13:34.268270,162440680
35258657,162440680,Removed,2025-06-24T03:13:50.086473,162440418
35258657,162440418,Removed,2025-06-24T03:14:35.919313,162440680
35258794,162441010,Removed,2025-06-24T03:14:57.472494,162441089
35258794,162441089,Removed,2025-06-24T03:15:13.574508,162441207
35258794,162441207,Removed,2025-06-24T03:15:28.525288,162442035
35258794,162442035,Removed,2025-06-24T03:15:41.870559,162441207
35258921,162442082,Removed,2025-06-24T03:15:58.032781,162442332
35258921,162442332,Removed,2025-06-24T03:16:11.502074,162442523
35258921,162442523,Removed,2025-06-24T03:16:25.581773,162441731
35258921,162441731,Removed,2025-06-24T03:16:40.283109,162441879
35258921,162441879,Removed,2025-06-24T03:17:43.605353,162441731
35259123,162442560,Removed,2025-06-24T03:17:56.747976,162442631
35259123,162442631,Removed,2025-06-24T03:18:11.142617,162442416
35259123,162442416,Removed,2025-06-24T03:18:25.125883,162442481
35259123,162442481,Removed,2025-06-24T03:18:39.083210,162442416
35259191,162442753,Removed,2025-06-24T03:18:53.514847,162443155
35259191,162443155,Removed,2025-06-24T03:19:06.585428,162443464
35259191,162443464,Removed,2025-06-24T03:19:19.935018,162442859
35259191,162442859,Removed,2025-06-24T03:19:33.266055,162442998
35259191,162442998,Removed,2025-06-24T03:19:46.396657,162442859
35259210,162443150,Removed,2025-06-24T03:20:39.358427,162442891
35259210,162442891,Removed,2025-06-24T03:21:06.253848,162442996
35259210,162442996,Removed,2025-06-24T03:21:21.452352,162442815
35259210,162442815,Removed,2025-06-24T03:21:34.959449,162442996
35259628,162444403,Removed,2025-06-24T03:21:51.043614,162444446
35259628,162444446,Removed,2025-06-24T03:22:05.331575,162444558
35259628,162444558,Removed,2025-06-24T03:22:19.077717,162444689
35259628,162444689,Removed,2025-06-24T03:22:33.233494,162444558
35259728,162444987,Removed,2025-06-24T03:22:49.153242,162445061
35259728,162445061,Removed,2025-06-24T03:23:51.766197,162445184
35259728,162445184,Removed,2025-06-24T03:24:05.173756,162445346
35259728,162445346,Removed,2025-06-24T03:24:18.873895,162445447
35259728,162445447,Removed,2025-06-24T03:24:32.472621,162445572
35259728,162445572,Removed,2025-06-24T03:24:45.599887,162445715
35259728,162445715,Removed,2025-06-24T03:24:59.681873,162445836
35259728,162445836,Removed,2025-06-24T03:25:13.208921,162445715
35260381,162447225,Removed,2025-06-24T03:25:26.193552,162447326
35260381,162447326,Removed,2025-06-24T03:25:41.020504,162447419
35260381,162447419,Removed,2025-06-24T03:25:56.065579,162447550
35260381,162447550,Removed,2025-06-24T03:26:09.837653,162447666
35260381,162447666,Removed,2025-06-24T03:27:03.820026,162447827
35260381,162447827,Removed,2025-06-24T03:27:30.162182,162447666
35260774,162448530,Removed,2025-06-24T03:27:43.419737,162448601
35260774,162448601,Removed,2025-06-24T03:27:57.278917,322855646
35260774,322855646,Removed,2025-06-24T03:28:11.950709,162448601
35365359,162857553,Removed,2025-06-24T03:28:30.667167,162857618
35365359,162857618,Removed,2025-06-24T03:28:44.744110,162857553
35376164,162884219,Removed,2025-06-24T03:29:01.322151,162884294
35376164,162884294,Removed,2025-06-24T03:29:14.954886,162884219
35530978,163435942,Removed,2025-06-24T03:29:29.645320,163435945
35530978,163435945,Removed,2025-06-24T03:30:32.327283,163435950
35530978,163435950,Removed,2025-06-24T03:30:46.274509,163435961
35530978,163435961,Removed,2025-06-24T03:30:59.717973,163435965
35530978,163435965,Removed,2025-06-24T03:31:12.957343,163435961
35531120,163436241,Removed,2025-06-24T03:31:27.373828,163436251
35531120,163436251,Removed,2025-06-24T03:31:40.792351,200696225
35531120,200696225,Removed,2025-06-24T03:31:55.064843,163436251
35545716,163466648,Removed,2025-06-24T03:32:10.490474,163466910
35545716,163466910,Removed,2025-06-24T03:32:25.908261,163466984
35545716,163466984,Removed,2025-06-24T03:32:39.061294,163467048
35545716,163467048,Removed,2025-06-24T03:32:51.945391,163467169
35545716,163467169,Removed,2025-06-24T03:33:05.852277,163467231
35545716,163467231,Removed,2025-06-24T03:33:19.196289,163467169
35545861,163467330,Removed,2025-06-24T03:33:32.769676,163467374
35545861,163467374,Removed,2025-06-24T03:33:46.705182,163467404
35545861,163467404,Removed,2025-06-24T03:34:00.100612,163467457
35545861,163467457,Removed,2025-06-24T03:34:14.490452,163467404
35545907,163467533,Removed,2025-06-24T03:34:52.107289,163467625
35545907,163467625,Removed,2025-06-24T03:35:26.471240,163467652
35545907,163467652,Removed,2025-06-24T03:35:40.152814,163467684
35545907,163467684,Removed,2025-06-24T03:35:53.444833,163467652
35546148,163468509,Removed,2025-06-24T03:36:07.826417,163468525
35546148,163468525,Removed,2025-06-24T03:36:21.584331,163468538
35546148,163468538,Removed,2025-06-24T03:37:30.673282,163468559
35546148,163468559,Removed,2025-06-24T03:37:44.588353,163468538
35546173,163468642,Removed,2025-06-24T03:37:58.866093,163468659
